date,station,tmax,tmin,tavg,cdd26
2026/03/23,nagasaki,12.8,3.5,8.2,0
2026/03/23,kumamoto,14.1,6.3,10.2,0
2026/03/23,sapporo,4.8,-3.3,0.8,0
2026/03/24,tokyo,13.4,4.8,9.1,0
2026/03/24,osaka,12.8,4.1,8.4,0
2026/03/24,kobe,13.3,5.6,9.4,0
2026/03/24,nagasaki,12.6,4.7,8.7,0
2026/03/24,kumamoto,13.9,5.4,9.7,0
2026/03/24,sapporo,5.9,-2.9,1.5,0
2026/03/25,tokyo,11.5,3.8,7.7,0
2026/03/25,osaka,13.4,5.7,9.6,0
2026/03/25,kobe,12.3,4.1,8.2,0
2026/03/25,nagasaki,14.1,5.4,9.8,0
2026/03/25,kumamoto,13,3.8,8.4,0
2026/03/25,sapporo,4.4,-3.1,0.7,0
2026/03/26,tokyo,12.1,3.4,7.8,0
2026/03/26,osaka,14,5.3,9.7,0
2026/03/26,kobe,13.8,5.2,9.5,0
2026/03/26,nagasaki,13.9,4.6,9.3,0
2026/03/26,kumamoto,12.8,4.9,8.9,0
2026/03/26,sapporo,4.8,-3.5,0.6,0
2026/03/27,tokyo,12.7,5,8.8,0
2026/03/27,osaka,14.6,6.9,10.8,0
2026/03/27,kobe,12.8,3.8,8.3,0
2026/03/27,nagasaki,13,4.9,8.9,0
2026/03/27,kumamoto,14.4,5.8,10.1,0
2026/03/27,sapporo,5.8,-3.2,1.3,0
2026/03/28,tokyo,13.3,4.6,8.9,0
2026/03/28,osaka,12.7,4,8.3,0
2026/03/28,kobe,14.3,4.9,9.6,0
2026/03/28,nagasaki,14.6,5.8,10.2,0
2026/03/28,kumamoto,13.4,4.1,8.8,0
2026/03/28,sapporo,6.1,-1.7,2.2,0
2026/03/29,tokyo,13.9,6.2,10.1,0
2026/03/29,osaka,13.3,5.5,9.4,0
2026/03/29,kobe,13.4,5.6,9.5,0
2026/03/29,nagasaki,14.4,4.9,9.7,0
2026/03/29,kumamoto,13.2,5.2,9.2,0
2026/03/29,sapporo,7.2,-1.3,3,0
2026/03/30,tokyo,12.4,4.2,8.3,0
2026/03/30,osaka,14.3,6.1,10.2,0
2026/03/30,kobe,14.7,5.6,10.1,0
2026/03/30,nagasaki,15.8,6.8,11.3,0
2026/03/30,kumamoto,14.7,7.1,10.9,0
2026/03/30,sapporo,6.7,-1.9,2.4,0
2026/03/31,tokyo,13,3.8,8.4,0
2026/03/31,osaka,14.9,5.7,10.3,0
2026/03/31,kobe,13.8,6.3,10.1,0
2026/03/31,nagasaki,14.9,7.1,11,0
2026/03/31,kumamoto,14.5,6.3,10.4,0
2026/03/31,sapporo,7.7,-1.6,3,0
2026/04/01,tokyo,15.2,6.2,10.7,0
2026/04/01,osaka,14.6,5.6,10.1,0
2026/04/01,kobe,13.7,4.6,9.1,0
2026/04/01,nagasaki,15.7,7.2,11.4,0
2026/04/01,kumamoto,14.5,5.5,10,0
2026/04/01,sapporo,7.3,-0.7,3.3,0
2026/04/02,tokyo,13.3,5.3,9.3,0
2026/04/02,osaka,15.2,7.2,11.2,0
2026/04/02,kobe,15.2,7.6,11.4,0
2026/04/02,nagasaki,15.5,6.4,10.9,0
2026/04/02,kumamoto,14.3,6.7,10.5,0
2026/04/02,sapporo,7.6,-1.1,3.3,0
2026/04/03,tokyo,13.9,4.9,9.4,0
2026/04/03,osaka,15.9,6.8,11.3,0
2026/04/03,kobe,14.3,6.3,10.3,0
2026/04/03,nagasaki,14.6,6.7,10.7,0
2026/04/03,kumamoto,15.9,7.5,11.7,0
2026/04/03,sapporo,8.7,-0.7,4,0
2026/04/04,tokyo,14.5,6.4,10.4,0
2026/04/04,osaka,16.5,8.4,12.4,0
2026/04/04,kobe,15.8,7.4,11.6,0
2026/04/04,nagasaki,16.9,8.4,12.6,0
2026/04/04,kumamoto,15.7,6.7,11.2,0
2026/04/04,sapporo,7.3,-0.8,3.3,0
2026/04/05,tokyo,15.1,6,10.6,0
2026/04/05,osaka,14.6,5.5,10.1,0
2026/04/05,kobe,14.8,6,10.4,0
2026/04/05,nagasaki,15.9,6.6,11.3,0
2026/04/05,kumamoto,14.8,7,10.9,0
2026/04/05,sapporo,7.6,-1.3,3.1,0
2026/04/06,tokyo,15.7,7.6,11.6,0
2026/04/06,osaka,15.2,7.1,11.1,0
2026/04/06,kobe,16.4,7.2,11.8,0
2026/04/06,nagasaki,17.5,9.5,13.5,0
2026/04/06,kumamoto,16.4,7.9,12.1,0
2026/04/06,sapporo,8.7,1.1,4.9,0
2026/04/07,tokyo,16.3,7.2,11.8,0
2026/04/07,osaka,15.8,6.7,11.3,0
2026/04/07,kobe,15.4,7.7,11.6,0
2026/04/07,nagasaki,17.3,8.6,12.9,0
2026/04/07,kumamoto,16.2,7,11.6,0
2026/04/07,sapporo,9,0.6,4.8,0
2026/04/08,tokyo,14.5,6.4,10.4,0
2026/04/08,osaka,16.4,8.2,12.3,0
2026/04/08,kobe,17,8.9,12.9,0
2026/04/08,nagasaki,16.4,7,11.7,0
2026/04/08,kumamoto,17.8,9.9,13.9,0
2026/04/08,sapporo,7.6,-1.5,3,0
2026/04/09,tokyo,15.1,5.9,10.5,0
2026/04/09,osaka,17,7.8,12.4,0
2026/04/09,kobe,16,7.5,11.8,0
2026/04/09,nagasaki,16.2,8.1,12.1,0
2026/04/09,kumamoto,17.6,9,13.3,0
2026/04/09,sapporo,8.7,0.9,4.8,0
2026/04/10,tokyo,16.1,8.5,12.3,0
2026/04/10,osaka,15.6,8,11.8,0
2026/04/10,kobe,17.4,9.7,13.5,0
2026/04/10,nagasaki,17.7,10.1,13.9,0
2026/04/10,kumamoto,16.5,8.4,12.4,0
2026/04/10,sapporo,8.2,0.3,4.3,0
2026/04/11,tokyo,16.7,8.1,12.4,0
2026/04/11,osaka,16.2,7.6,11.9,0
2026/04/11,kobe,16.4,8.2,12.3,0
2026/04/11,nagasaki,16.7,8.3,12.5,0
2026/04/11,kumamoto,18.1,9.2,13.7,0
2026/04/11,sapporo,8.5,-0.2,4.2,0
2026/04/12,tokyo,17.3,9.7,13.5,0
2026/04/12,osaka,16.8,9.1,12.9,0
2026/04/12,kobe,18,9.4,13.7,0
2026/04/12,nagasaki,19.1,10.1,14.6,0
2026/04/12,kumamoto,17.9,10.4,14.1,0
2026/04/12,sapporo,9.6,0.2,4.9,0
2026/04/13,tokyo,18,9.3,13.7,0
2026/04/13,osaka,17.4,8.7,13,0
2026/04/13,kobe,17,8,12.5,0
2026/04/13,nagasaki,18.1,10.3,14.2,0
2026/04/13,kumamoto,17,8.7,12.8,0
2026/04/13,sapporo,9.9,1.7,5.8,0
2026/04/14,tokyo,16.1,8.4,12.3,0
2026/04/14,osaka,18,10.3,14.2,0
2026/04/14,kobe,18.5,9.1,13.8,0
2026/04/14,nagasaki,18,9.6,13.8,0
2026/04/14,kumamoto,19.3,10.4,14.9,0
2026/04/14,sapporo,11,2.1,6.5,0
2026/04/15,tokyo,16.7,8,12.3,0
2026/04/15,osaka,18.6,9.9,14.3,0
2026/04/15,kobe,17.6,9.8,13.7,0
2026/04/15,nagasaki,19.6,10.4,15,0
2026/04/15,kumamoto,18.4,10.7,14.5,0
2026/04/15,sapporo,9.6,2,5.8,0
2026/04/16,tokyo,17.3,9.6,13.4,0
2026/04/16,osaka,19.3,11.6,15.4,0
2026/04/16,kobe,19.1,10.8,15,0
2026/04/16,nagasaki,18.6,10.7,14.7,0
2026/04/16,kumamoto,18.2,9.9,14.1,0
2026/04/16,sapporo,9.9,1.5,5.7,0
2026/04/17,tokyo,17.9,9.2,13.5,0
2026/04/17,osaka,17.4,8.6,13,0
2026/04/17,kobe,18.2,9.5,13.8,0
2026/04/17,nagasaki,18.5,9.9,14.2,0
2026/04/17,kumamoto,19.8,10.7,15.3,0
2026/04/17,sapporo,11,1.9,6.5,0
2026/04/18,tokyo,18.6,10.8,14.7,0
2026/04/18,osaka,18,10.2,14.1,0
2026/04/18,kobe,19.7,10.6,15.1,0
2026/04/18,nagasaki,20,10.7,15.3,0
2026/04/18,kumamoto,18.9,11.1,15,0
2026/04/18,sapporo,11.3,3.5,7.4,0
2026/04/19,tokyo,19.2,10.4,14.8,0
2026/04/19,osaka,18.6,9.8,14.2,0
2026/04/19,kobe,18.8,11.3,15.1,0
2026/04/19,nagasaki,19.9,11.9,15.9,0
2026/04/19,kumamoto,18.7,10.2,14.4,0
2026/04/19,sapporo,12.4,3.9,8.2,0
2026/04/20,tokyo,19.5,10.2,14.8,0
2026/04/20,osaka,18.9,9.6,14.3,0
2026/04/20,kobe,20.2,11.4,15.8,0
2026/04/20,nagasaki,18.8,11.3,15.1,0
2026/04/20,kumamoto,20.2,12.2,16.2,0
2026/04/20,sapporo,11.9,3.2,7.6,0
2026/04/21,tokyo,17.6,9.3,13.5,0
2026/04/21,osaka,19.5,11.2,15.3,0
2026/04/21,kobe,19.2,10,14.6,0
2026/04/21,nagasaki,20.4,12.1,16.3,0
2026/04/21,kumamoto,19.3,10.5,14.9,0
2026/04/21,sapporo,13,3.6,8.3,0
2026/04/22,tokyo,18.2,8.9,13.6,0
2026/04/22,osaka,20.2,10.8,15.5,0
2026/04/22,kobe,18.2,10.6,14.4,0
2026/04/22,nagasaki,20.2,11.3,15.8,0
2026/04/22,kumamoto,19.1,9.7,14.4,0
2026/04/22,sapporo,10.8,2.7,6.8,0
2026/04/23,tokyo,18.8,10.4,14.6,0
2026/04/23,osaka,20.8,12.4,16.6,0
2026/04/23,kobe,19.8,11.8,15.8,0
2026/04/23,nagasaki,19.3,11.6,15.4,0
2026/04/23,kumamoto,20.7,12.5,16.6,0
2026/04/23,sapporo,11.9,3.1,7.5,0
2026/04/24,tokyo,19.4,10,14.7,0
2026/04/24,osaka,21.4,12,16.7,0
2026/04/24,kobe,18.8,10.4,14.6,0
2026/04/24,nagasaki,21.6,13.3,17.5,0
2026/04/24,kumamoto,20.5,11.7,16.1,0
2026/04/24,sapporo,12.2,4.6,8.4,0
2026/04/25,tokyo,20.1,11.7,15.9,0
2026/04/25,osaka,19.5,11.1,15.3,0
2026/04/25,kobe,20.4,11.5,15.9,0
2026/04/25,nagasaki,20.7,11.6,16.1,0
2026/04/25,kumamoto,19.6,12,15.8,0
2026/04/25,sapporo,13.3,5,9.2,0
2026/04/26,tokyo,20.7,11.3,16,0
2026/04/26,osaka,20.1,10.7,15.4,0
2026/04/26,kobe,19.4,10.1,14.8,0
2026/04/26,nagasaki,20.5,12.8,16.6,0
2026/04/26,kumamoto,21.9,13.7,17.8,0
2026/04/26,sapporo,11.9,2.9,7.4,0
2026/04/27,tokyo,21.3,12.9,17.1,0
2026/04/27,osaka,20.8,12.3,16.6,0
2026/04/27,kobe,21,13.3,17.1,0
2026/04/27,nagasaki,22.1,13.6,17.9,0
2026/04/27,kumamoto,21,12,16.5,0
2026/04/27,sapporo,12.2,4.4,8.3,0
2026/04/28,tokyo,19.4,9.9,14.6,0
2026/04/28,osaka,21.4,11.9,16.6,0
2026/04/28,kobe,20,11.9,15.9,0
2026/04/28,nagasaki,21.2,12,16.6,0
2026/04/28,kumamoto,22.5,14.8,18.6,0
2026/04/28,sapporo,13.3,4.8,9.1,0
2026/04/29,tokyo,20,11.5,15.8,0
2026/04/29,osaka,22,13.5,17.8,0
2026/04/29,kobe,21.5,13,17.3,0
2026/04/29,nagasaki,21,13.1,17.1,0
2026/04/29,kumamoto,22.4,14,18.2,0
2026/04/29,sapporo,13.6,4.3,8.9,0
2026/04/30,tokyo,21.1,12.2,16.6,0
2026/04/30,osaka,20.5,11.6,16.1,0
2026/04/30,kobe,20.4,12.6,16.5,0
2026/04/30,nagasaki,22.4,13,17.7,0
2026/04/30,kumamoto,21.3,13.4,17.4,0
2026/04/30,sapporo,13.1,3.7,8.4,0
2026/05/01,tokyo,21.2,13.5,17.4,0
2026/05/01,osaka,20.6,12.8,16.7,0
2026/05/01,kobe,21.7,13.9,17.8,0
2026/05/01,nagasaki,22.1,13.3,17.7,0
2026/05/01,kumamoto,23.5,14.1,18.8,0
2026/05/01,sapporo,13.5,4.7,9.1,0
2026/05/02,tokyo,21.8,13,17.4,0
2026/05/02,osaka,21.2,12.4,16.8,0
2026/05/02,kobe,20.7,12.4,16.6,0
2026/05/02,nagasaki,21.9,14.4,18.1,0
2026/05/02,kumamoto,23.3,15.3,19.3,0
2026/05/02,sapporo,14.6,5.1,9.8,0
2026/05/03,tokyo,22.4,14.6,18.5,0
2026/05/03,osaka,21.8,14,17.9,0
2026/05/03,kobe,22.3,13.6,17.9,0
2026/05/03,nagasaki,23.5,15.3,19.4,0
2026/05/03,kumamoto,22.4,13.6,18,0
2026/05/03,sapporo,15,6.7,10.8,0
2026/05/04,tokyo,23,14.2,18.6,0
2026/05/04,osaka,22.5,13.7,18.1,0
2026/05/04,kobe,21.3,12.2,16.8,0
2026/05/04,nagasaki,23.3,14.4,18.9,0
2026/05/04,kumamoto,22.2,12.8,17.5,0
2026/05/04,sapporo,16,7,11.5,0
2026/05/05,tokyo,21.1,13.3,17.2,0
2026/05/05,osaka,23.1,15.3,19.2,0
2026/05/05,kobe,22.8,15.3,19.1,0
2026/05/05,nagasaki,22.4,14.8,18.6,0
2026/05/05,kumamoto,23.8,15.6,19.7,0
2026/05/05,sapporo,14.6,6.9,10.8,0
2026/05/06,tokyo,21.7,12.9,17.3,0
2026/05/06,osaka,23.7,14.8,19.3,0
2026/05/06,kobe,21.9,14,17.9,0
2026/05/06,nagasaki,24,15.6,19.8,0
2026/05/06,kumamoto,22.8,13.9,18.4,0
2026/05/06,sapporo,14.9,6.5,10.7,0
2026/05/07,tokyo,22.3,14.4,18.4,0
2026/05/07,osaka,24.3,16.4,20.4,0
2026/05/07,kobe,23.4,15,19.2,0
2026/05/07,nagasaki,23.8,14.8,19.3,0
2026/05/07,kumamoto,22.6,15,18.8,0
2026/05/07,sapporo,16,6.9,11.4,0
2026/05/08,tokyo,22.9,14,18.4,0
2026/05/08,osaka,22.4,13.5,17.9,0
2026/05/08,kobe,22.4,13.6,18,0
2026/05/08,nagasaki,22.9,15.1,19,0
2026/05/08,kumamoto,24.2,15.9,20.1,0
2026/05/08,sapporo,16.3,8.4,12.4,0
2026/05/09,tokyo,23.5,15.6,19.6,0
2026/05/09,osaka,23,15.1,19.1,0
2026/05/09,kobe,24,14.8,19.4,0
2026/05/09,nagasaki,25.2,16.8,21,0
2026/05/09,kumamoto,24,15,19.5,0
2026/05/09,sapporo,14.9,6.3,10.6,0
2026/05/10,tokyo,22.1,13.8,18,0
2026/05/10,osaka,24,15.6,19.8,0
2026/05/10,kobe,22.8,14.4,18.6,0
2026/05/10,nagasaki,24.1,16.1,20.1,0
2026/05/10,kumamoto,25.5,17,21.3,0
2026/05/10,sapporo,16.9,8.2,12.5,0
2026/05/11,tokyo,22.7,13.3,18,0
2026/05/11,osaka,24.6,15.2,19.9,0
2026/05/11,kobe,24.4,15.5,19.9,0
2026/05/11,nagasaki,25.7,17,21.4,0
2026/05/11,kumamoto,24.5,15.2,19.9,0
2026/05/11,sapporo,15.4,6,10.7,0
2026/05/12,tokyo,23.3,14.9,19.1,0
2026/05/12,osaka,25.2,16.8,21,0
2026/05/12,kobe,23.4,14.1,18.8,0
2026/05/12,nagasaki,25.5,16.1,20.8,0
2026/05/12,kumamoto,24.3,16.4,20.4,0
2026/05/12,sapporo,15.8,7.6,11.7,0
2026/05/13,tokyo,23.9,14.5,19.2,0
2026/05/13,osaka,25.8,16.4,21.1,0
2026/05/13,kobe,24.9,17.2,21,0
2026/05/13,nagasaki,24.5,16.4,20.4,0
2026/05/13,kumamoto,25.9,17.2,21.5,0
2026/05/13,sapporo,16.8,7.9,12.4,0
2026/05/14,tokyo,24.5,16.1,20.3,0
2026/05/14,osaka,23.9,15.5,19.7,0
2026/05/14,kobe,23.9,15.8,19.9,0
2026/05/14,nagasaki,24.3,15.5,19.9,0
2026/05/14,kumamoto,25.7,16.4,21,0
2026/05/14,sapporo,17.1,9.4,13.3,0
2026/05/15,tokyo,25.1,15.7,20.4,0
2026/05/15,osaka,24.5,15,19.8,0
2026/05/15,kobe,25.5,17,21.3,0
2026/05/15,nagasaki,25.9,18.4,22.1,0
2026/05/15,kumamoto,24.8,16.7,20.8,0
2026/05/15,sapporo,18.2,9.8,14,0
2026/05/16,tokyo,25.7,17.2,21.4,0
2026/05/16,osaka,25.1,16.6,20.9,0
2026/05/16,kobe,24.5,15.5,20,0
2026/05/16,nagasaki,25,16.7,20.9,0
2026/05/16,kumamoto,26.3,17.5,21.9,0
2026/05/16,sapporo,16.8,7.7,12.3,0
2026/05/17,tokyo,23.8,14.3,19.1,0
2026/05/17,osaka,25.7,18.2,21.9,0
2026/05/17,kobe,26,16.6,21.3,0
2026/05/17,nagasaki,27.3,18.4,22.9,0
2026/05/17,kumamoto,26.1,16.6,21.4,0
2026/05/17,sapporo,17.1,9.2,13.2,0
2026/05/18,tokyo,24.4,15.9,20.1,0
2026/05/18,osaka,26.3,17.8,22.1,0
2026/05/18,kobe,25,17.2,21.1,0
2026/05/18,nagasaki,26.3,18.6,22.5,0
2026/05/18,kumamoto,25.2,17,21.1,0
2026/05/18,sapporo,18.1,9.5,13.8,0
2026/05/19,tokyo,25,17.5,21.3,0
2026/05/19,osaka,26.9,19.4,23.1,0
2026/05/19,kobe,26.5,18.3,22.4,0
2026/05/19,nagasaki,26.1,17.8,22,0
2026/05/19,kumamoto,27.5,18.6,23.1,0
2026/05/19,sapporo,18.4,9,13.7,0
2026/05/20,tokyo,26,18,22,0
2026/05/20,osaka,25.4,17.4,21.4,0
2026/05/20,kobe,25.4,15.9,20.6,0
2026/05/20,nagasaki,27.5,19.6,23.6,0
2026/05/20,kumamoto,26.4,18,22.2,0
2026/05/20,sapporo,17.9,8.4,13.1,0
2026/05/21,tokyo,26.6,17.6,22.1,0
2026/05/21,osaka,26,17,21.5,0
2026/05/21,kobe,26.9,19,22.9,0
2026/05/21,nagasaki,26.6,18,22.3,0
2026/05/21,kumamoto,27.9,18.7,23.3,0
2026/05/21,sapporo,19,10.8,14.9,0
2026/05/22,tokyo,24.6,16.6,20.6,0
2026/05/22,osaka,26.6,18.6,22.6,0
2026/05/22,kobe,25.9,17.6,21.8,0
2026/05/22,nagasaki,26.4,17.1,21.8,0
2026/05/22,kumamoto,27.7,19.9,23.8,0
2026/05/22,sapporo,20,11.1,15.6,0
2026/05/23,tokyo,25.2,16.2,20.7,0
2026/05/23,osaka,27.2,18.2,22.7,0
2026/05/23,kobe,27.4,18.7,23,0
2026/05/23,nagasaki,27.9,19.9,23.9,0
2026/05/23,kumamoto,26.8,18.2,22.5,0
2026/05/23,sapporo,17.8,10.1,13.9,0
2026/05/24,tokyo,25.8,17.8,21.8,0
2026/05/24,osaka,27.8,19.7,23.8,0
2026/05/24,kobe,26.4,17.3,21.9,0
2026/05/24,nagasaki,27.7,19,23.4,0
2026/05/24,kumamoto,26.5,17.3,21.9,0
2026/05/24,sapporo,18.8,10.4,14.6,0
2026/05/25,tokyo,26.4,17.3,21.9,0
2026/05/25,osaka,28.3,19.2,23.8,0
2026/05/25,kobe,27.9,20.3,24.1,0
2026/05/25,nagasaki,26.7,17.3,22,0
2026/05/25,kumamoto,28.1,20.1,24.1,0
2026/05/25,sapporo,19.1,10,14.6,0
2026/05/26,tokyo,27,18.9,22.9,0
2026/05/26,osaka,26.4,18.3,22.4,0
2026/05/26,kobe,26.9,18.9,22.9,0
2026/05/26,nagasaki,28.3,20.1,24.2,0
2026/05/26,kumamoto,27.9,19.3,23.6,0
2026/05/26,sapporo,20.2,12.4,16.3,0
2026/05/27,tokyo,27.5,18.4,22.9,0
2026/05/27,osaka,27,17.9,22.4,0
2026/05/27,kobe,28.4,20,24.2,0
2026/05/27,nagasaki,28,19.2,23.6,0
2026/05/27,kumamoto,26.9,17.5,22.2,0
2026/05/27,sapporo,18.7,10.2,14.4,0
2026/05/28,tokyo,28.1,20,24.1,0
2026/05/28,osaka,27.5,19.4,23.4,0
2026/05/28,kobe,27.4,18.6,23,0
2026/05/28,nagasaki,27.1,19.5,23.3,0
2026/05/28,kumamoto,28.4,20.3,24.4,0
2026/05/28,sapporo,19,9.7,14.3,0
2026/05/29,tokyo,26.2,17.1,21.6,0
2026/05/29,osaka,28.1,18.9,23.5,0
2026/05/29,kobe,28.9,19.7,24.3,0
2026/05/29,nagasaki,29.4,21.2,25.3,0
2026/05/29,kumamoto,28.2,19.4,23.8,0
2026/05/29,sapporo,20,12,16,0
2026/05/30,tokyo,27.2,19.6,23.4,0
2026/05/30,osaka,29.1,21.5,25.3,0
2026/05/30,kobe,27.8,19.3,23.6,0
2026/05/30,nagasaki,28.2,20.4,24.3,0
2026/05/30,kumamoto,29.6,21.3,25.5,0
2026/05/30,sapporo,19.5,11.4,15.4,0
2026/05/31,tokyo,27.7,19.1,23.4,0
2026/05/31,osaka,27.2,18.6,22.9,0
2026/05/31,kobe,29.3,20.4,24.9,0
2026/05/31,nagasaki,29.8,21.3,25.6,0
2026/05/31,kumamoto,28.6,19.5,24.1,0
2026/05/31,sapporo,19.8,10.9,15.4,0
2026/06/01,tokyo,27.4,19,23.2,0
2026/06/01,osaka,29.3,20.9,25.1,0
2026/06/01,kobe,28.4,19.8,24.1,0
2026/06/01,nagasaki,28,18.8,23.4,0
2026/06/01,kumamoto,29.4,21.7,25.5,0
2026/06/01,sapporo,20,12.5,16.3,0
2026/06/02,tokyo,27.9,18.5,23.2,0
2026/06/02,osaka,29.9,20.5,25.2,0
2026/06/02,kobe,27.4,18.4,22.9,0
2026/06/02,nagasaki,30.3,22.4,26.4,0.4
2026/06/02,kumamoto,29.2,20.8,25,0
2026/06/02,sapporo,20.3,12,16.1,0
2026/06/03,tokyo,28.5,20.1,24.3,0
2026/06/03,osaka,27.9,19.4,23.6,0
2026/06/03,kobe,28.9,19.4,24.1,0
2026/06/03,nagasaki,29.3,20.7,25,0
2026/06/03,kumamoto,28.2,19.1,23.6,0
2026/06/03,sapporo,21.3,12.3,16.8,0
2026/06/04,tokyo,29,19.5,24.3,0
2026/06/04,osaka,28.5,19,23.8,0
2026/06/04,kobe,27.8,19.9,23.9,0
2026/06/04,nagasaki,29.1,19.8,24.5,0
2026/06/04,kumamoto,30.4,22.6,26.5,0.5
2026/06/04,sapporo,21.6,13.8,17.7,0
2026/06/05,tokyo,29.6,21.1,25.4,0
2026/06/05,osaka,29,20.5,24.8,0
2026/06/05,kobe,29.3,21,25.1,0
2026/06/05,nagasaki,30.6,22.6,26.6,0.6
2026/06/05,kumamoto,29.4,20.9,25.1,0
2026/06/05,sapporo,22.6,14.1,18.4,0
2026/06/06,tokyo,27.6,20.1,23.9,0
2026/06/06,osaka,29.6,22.1,25.9,0
2026/06/06,kobe,28.3,19.6,24,0
2026/06/06,nagasaki,29.6,20.8,25.2,0
2026/06/06,kumamoto,31,21.7,26.4,0.4
2026/06/06,sapporo,21.1,11.9,16.5,0
2026/06/07,tokyo,28.2,19.7,23.9,0
2026/06/07,osaka,30.1,21.6,25.9,0
2026/06/07,kobe,29.8,20.7,25.3,0
2026/06/07,nagasaki,29.3,19.9,24.6,0
2026/06/07,kumamoto,30.7,22.8,26.8,0.8
2026/06/07,sapporo,21.4,13.4,17.4,0
2026/06/08,tokyo,28.7,21.2,24.9,0
2026/06/08,osaka,30.7,23.1,26.9,0.9
2026/06/08,kobe,28.7,21.1,24.9,0
2026/06/08,nagasaki,30.8,22.6,26.7,0.7
2026/06/08,kumamoto,29.7,21,25.4,0
2026/06/08,sapporo,22.4,13.7,18,0
2026/06/09,tokyo,29.2,20.6,24.9,0
2026/06/09,osaka,28.7,20.1,24.4,0
2026/06/09,kobe,30.2,22.2,26.2,0.2
2026/06/09,nagasaki,30.6,21.8,26.2,0.2
2026/06/09,kumamoto,29.4,20.1,24.8,0
2026/06/09,sapporo,22.6,13.2,17.9,0
2026/06/10,tokyo,29.5,20.4,24.9,0
2026/06/10,osaka,28.9,19.8,24.4,0
2026/06/10,kobe,29,19.8,24.4,0
2026/06/10,nagasaki,29.4,21,25.2,0
2026/06/10,kumamoto,30.8,21.9,26.4,0.4
2026/06/10,sapporo,22,14.4,18.2,0
2026/06/11,tokyo,30,21.9,25.9,0
2026/06/11,osaka,29.5,21.4,25.4,0
2026/06/11,kobe,30.4,22.8,26.6,0.6
2026/06/11,nagasaki,30.9,21.8,26.4,0.4
2026/06/11,kumamoto,29.8,22.2,26,0
2026/06/11,sapporo,23,14.7,18.9,0
2026/06/12,tokyo,30.5,21.4,25.9,0
2026/06/12,osaka,30,20.9,25.4,0
2026/06/12,kobe,29.4,21.3,25.4,0
2026/06/12,nagasaki,30.7,22.9,26.8,0.8
2026/06/12,kumamoto,29.5,21.2,25.4,0
2026/06/12,sapporo,21.5,12.5,17,0
2026/06/13,tokyo,28.5,20.4,24.4,0
2026/06/13,osaka,30.5,22.3,26.4,0.4
2026/06/13,kobe,30.8,22.3,26.6,0.6
2026/06/13,nagasaki,32.1,23.6,27.9,1.9
2026/06/13,kumamoto,31,22,26.5,0.5
2026/06/13,sapporo,21.7,14,17.9,0
2026/06/14,tokyo,29.1,19.9,24.5,0
2026/06/14,osaka,31,21.8,26.4,0.4
2026/06/14,kobe,29.8,20.9,25.4,0
2026/06/14,nagasaki,31.9,22.7,27.3,1.3
2026/06/14,kumamoto,30.7,23,26.9,0.9
2026/06/14,sapporo,22.7,14.3,18.5,0
2026/06/15,tokyo,29.6,21.4,25.5,0
2026/06/15,osaka,31.5,23.3,27.4,1.4
2026/06/15,kobe,31.2,21.9,26.5,0.5
2026/06/15,nagasaki,30.9,23,26.9,0.9
2026/06/15,kumamoto,32.2,23.8,28,2
2026/06/15,sapporo,23,13.8,18.4,0
2026/06/16,tokyo,30.1,20.9,25.5,0
2026/06/16,osaka,32.1,22.9,27.5,1.5
2026/06/16,kobe,30.2,22.5,26.4,0.4
2026/06/16,nagasaki,32.3,23.6,27.9,1.9
2026/06/16,kumamoto,31.2,22,26.6,0.6
2026/06/16,sapporo,23.9,16,19.9,0
2026/06/17,tokyo,30.6,22.4,26.5,0.5
2026/06/17,osaka,30.1,21.9,26,0
2026/06/17,kobe,31.6,23.4,27.5,1.5
2026/06/17,nagasaki,32,22.7,27.4,1.4
2026/06/17,kumamoto,30.9,23.1,27,1
2026/06/17,sapporo,22.4,13.8,18.1,0
2026/06/18,tokyo,31.1,21.9,26.5,0.5
2026/06/18,osaka,30.6,21.3,26,0
2026/06/18,kobe,30.5,21.9,26.2,0.2
2026/06/18,nagasaki,31,22.9,26.9,0.9
2026/06/18,kumamoto,32.4,23.8,28.1,2.1
2026/06/18,sapporo,22.6,13.2,17.9,0
2026/06/19,tokyo,31.6,23.3,27.5,1.5
2026/06/19,osaka,31.1,22.8,27,1
2026/06/19,kobe,32,23,27.5,1.5
2026/06/19,nagasaki,30.7,22,26.4,0.4
2026/06/19,kumamoto,32.1,22.9,27.5,1.5
2026/06/19,sapporo,23.6,15.5,19.6,0
2026/06/20,tokyo,30,21.3,25.6,0
2026/06/20,osaka,32,23.3,27.6,1.6
2026/06/20,kobe,30.7,22.5,26.6,0.6
2026/06/20,nagasaki,32,23.7,27.9,1.9
2026/06/20,kumamoto,30.9,22.1,26.5,0.5
2026/06/20,sapporo,23,14.8,18.9,0
2026/06/21,tokyo,30.5,22.8,26.6,0.6
2026/06/21,osaka,32.5,24.8,28.6,2.6
2026/06/21,kobe,32.2,23.5,27.9,1.9
2026/06/21,nagasaki,31,22,26.5,0.5
2026/06/21,kumamoto,32.4,24.9,28.6,2.6
2026/06/21,sapporo,23.2,14.2,18.7,0
2026/06/22,tokyo,31,22.3,26.6,0.6
2026/06/22,osaka,30.5,21.7,26.1,0.1
2026/06/22,kobe,31.1,22,26.6,0.6
