date,area,avg_price,baseload_price,peak_price,daytime_price,night_price,solar_crush_price,max_price,min_price
2025/05/03,kansai,6.77,6.77,0.01,1.43,10.51,0.01,14.1,0.01
2025/05/03,kyushu,6.77,6.77,0.01,1.43,10.51,0.01,14.1,0.01
2025/05/03,shikoku,6.59,6.59,0.01,1.16,10.51,0.01,13.36,0.01
2025/05/03,system,7.04,7.04,0.08,1.85,10.59,0.01,14.17,0.01
2025/05/03,tohoku,7.44,7.44,0.78,2.75,10.59,0.01,14.14,0.01
2025/05/03,tokyo,7.54,7.54,1.1,2.98,10.59,0.14,14.14,0.01
2025/05/04,chubu,6.95,6.95,0.03,2.07,10.04,0.04,14.28,0.01
2025/05/04,chugoku,6.2,6.2,0.01,1.14,9.59,0.01,14.28,0.01
2025/05/04,hokkaido,7.16,7.16,0.46,2.34,9.98,0.01,14.28,0.01
2025/05/04,hokuriku,6.2,6.2,0.01,1.14,9.59,0.01,14.28,0.01
2025/05/04,kansai,6.2,6.2,0.01,1.14,9.59,0.01,14.28,0.01
2025/05/04,kyushu,6.2,6.2,0.01,1.14,9.59,0.01,14.28,0.01
2025/05/04,shikoku,6.13,6.13,0.01,1.01,9.58,0.01,14,0.01
2025/05/04,system,6.51,6.51,0.01,1.38,9.92,0.01,14.17,0.01
2025/05/04,tohoku,7.16,7.16,0.46,2.34,9.98,0.01,14.28,0.01
2025/05/04,tokyo,7.49,7.49,1.2,3.02,10.09,0.51,14.28,0.01
2025/05/05,chubu,6.94,6.94,0.44,2.15,10.63,0.01,12.22,0.01
2025/05/05,chugoku,6.76,6.76,0.3,1.92,10.39,0.01,12.22,0.01
2025/05/05,hokkaido,4.86,4.86,0.01,1.22,6.96,0.01,12.03,0.01
2025/05/05,hokuriku,6.76,6.76,0.3,1.92,10.39,0.01,12.22,0.01
2025/05/05,kansai,6.76,6.76,0.3,1.92,10.39,0.01,12.22,0.01
2025/05/05,kyushu,6.76,6.76,0.3,1.92,10.39,0.01,12.22,0.01
2025/05/05,shikoku,6.54,6.54,0.3,1.68,10.39,0.01,12.22,0.01
2025/05/05,system,6.36,6.36,0.23,1.83,9.78,0.01,12.03,0.01
2025/05/05,tohoku,5.28,5.28,0.01,1.23,7.47,0.01,12.22,0.01
2025/05/05,tokyo,6.99,6.99,0.55,2.27,10.63,0.01,12.22,0.01
2025/05/06,chubu,12.06,12.06,12.23,12.97,10.28,11.54,18.19,9.13
2025/05/06,chugoku,12.02,12.02,12.23,12.97,10.17,11.54,18.19,8.89
2025/05/06,hokkaido,6.36,6.36,1.13,2.66,8.69,0.31,15.32,0.01
2025/05/06,hokuriku,12.02,12.02,12.23,12.97,10.17,11.54,18.19,8.89
2025/05/06,kansai,12.02,12.02,12.23,12.97,10.17,11.54,18.19,8.89
2025/05/06,kyushu,10.93,10.93,9.26,10.36,10.17,8.77,18.19,8
2025/05/06,shikoku,10.85,10.85,8.58,10.16,10.17,8.51,18.19,7.62
2025/05/06,system,11.06,11.06,10.26,11.1,10.11,9.82,17.15,8.19
2025/05/06,tohoku,12.08,12.08,12.23,12.97,10.36,11.54,18.19,9.13
2025/05/06,tokyo,12.08,12.08,12.23,12.97,10.36,11.54,18.19,9.13
2025/05/07,chubu,8.7,8.7,4.38,5.65,10.56,3.13,14.03,1
2025/05/07,chugoku,8.52,8.52,4.08,5.43,10.32,2.79,14.03,1
2025/05/07,hokkaido,9.05,9.05,4.49,5.99,10.7,3.46,14.03,0.01
2025/05/07,hokuriku,8.52,8.52,4.08,5.43,10.32,2.79,14.03,1
2025/05/07,kansai,8.52,8.52,4.08,5.43,10.32,2.79,14.03,1
2025/05/07,kyushu,7.58,7.58,0.98,3.17,10.32,0.01,14.03,0.01
2025/05/07,shikoku,7.43,7.43,1.37,2.89,10.29,0.41,14.03,0.01
2025/05/07,system,8.39,8.39,2.81,4.7,10.56,1.19,14.03,0.01
2025/05/07,tohoku,8.88,8.88,3.8,5.56,10.7,2.29,14.03,0.01
2025/05/07,tokyo,9.08,9.08,4.51,6.06,10.7,3.29,14.03,1
2025/05/08,chubu,8.33,8.33,4.12,4.84,10.71,3.84,14.4,1
2025/05/08,chugoku,7.45,7.45,1.8,3.18,10.22,1.12,14.4,0.01
2025/05/08,hokkaido,7.43,7.43,0.99,3.02,10.16,0.01,14.4,0.01
2025/05/08,hokuriku,7.45,7.45,1.8,3.18,10.22,1.12,14.4,0.01
2025/05/08,kansai,7.45,7.45,1.8,3.18,10.22,1.12,14.4,0.01
2025/05/08,kyushu,6.96,6.96,0.29,2.02,10.22,0.01,14.4,0.01
2025/05/08,shikoku,7.28,7.28,1.22,2.77,10.22,0.31,14.4,0.01
2025/05/08,system,7.98,7.98,1.99,3.74,10.7,0.95,14.4,0.01
2025/05/08,tohoku,7.62,7.62,0.99,3.02,10.67,0.01,14.4,0.01
2025/05/08,tokyo,10.42,10.42,8.46,9.07,10.8,8.23,14.4,7.76
2025/05/09,chubu,11.8,11.8,11.86,12.06,11.12,11.63,15.8,8.43
2025/05/09,chugoku,11.31,11.31,11.86,12.06,9.84,11.63,15.8,8.22
2025/05/09,hokkaido,10.1,10.1,7.27,8.3,10.87,6.46,15.8,5.89
2025/05/09,hokuriku,11.31,11.31,11.86,12.06,9.84,11.63,15.8,8.22
2025/05/09,kansai,11.31,11.31,11.86,12.06,9.84,11.63,15.8,8.22
2025/05/09,kyushu,11.47,11.47,12.38,12.43,9.84,12.3,15.8,8.22
2025/05/09,shikoku,11.31,11.31,11.86,12.06,9.84,11.63,15.8,8.22
2025/05/09,system,11.4,11.4,10.97,11.38,10.66,10.61,16,8.99
2025/05/09,tohoku,10.54,10.54,8.16,9.17,11.08,7.46,15.8,5.89
2025/05/09,tokyo,11.93,11.93,11.78,12.01,11.23,11.53,15.8,9.87
2025/05/10,chubu,6.13,6.13,1.02,2.44,8.59,0.72,10.55,0.01
2025/05/10,chugoku,6.13,6.13,1.02,2.44,8.59,0.72,10.55,0.01
2025/05/10,hokkaido,10.67,10.67,11.1,11.02,10.02,10.72,16,7.61
2025/05/10,hokuriku,6.13,6.13,1.02,2.44,8.59,0.72,10.55,0.01
2025/05/10,kansai,6.13,6.13,1.02,2.44,8.59,0.72,10.55,0.01
2025/05/10,kyushu,5.86,5.86,0.29,1.8,8.59,0.01,10.55,0.01
2025/05/10,shikoku,6.02,6.02,0.66,2.19,8.59,0.21,10.55,0.01
2025/05/10,system,8.56,8.56,5.7,6.61,9.81,4.78,10.64,3.11
2025/05/10,tohoku,10.67,10.67,11.1,11.02,10.02,10.72,16,7.61
2025/05/10,tokyo,11.01,11.01,11.65,11.4,10.5,11.14,16,9.74
2025/05/11,chubu,7.47,7.47,5.59,6.27,7.94,5.67,11.08,3
2025/05/11,chugoku,7.46,7.46,5.59,6.27,7.92,5.67,11.08,3
2025/05/11,hokkaido,6.15,6.15,1.38,2.71,8.06,0.6,13.9,0.01
2025/05/11,hokuriku,7.46,7.46,5.59,6.27,7.92,5.67,11.08,3
2025/05/11,kansai,7.46,7.46,5.59,6.27,7.92,5.67,11.08,3
2025/05/11,kyushu,7.67,7.67,6.19,6.68,8.01,6.18,11.08,5
2025/05/11,shikoku,7.46,7.46,5.59,6.27,7.92,5.67,11.08,3
2025/05/11,system,7.87,7.87,5.26,6.25,8.73,5.13,11.08,3
2025/05/11,tohoku,6.42,6.42,1.39,2.75,8.38,0.6,13.94,0.01
2025/05/11,tokyo,9.47,9.47,8.07,8.76,9.52,8.34,14.01,3.5
2025/05/12,chubu,8.45,8.45,6.89,7.48,8.13,6.79,15.32,4.34
2025/05/12,chugoku,8.13,8.13,6.73,7.37,7.62,6.57,15.32,4.34
2025/05/12,hokkaido,8.84,8.84,5.69,6.35,9.59,5.15,17,0.2
2025/05/12,hokuriku,8.13,8.13,6.73,7.37,7.62,6.57,15.32,4.34
2025/05/12,kansai,8.13,8.13,6.73,7.37,7.62,6.57,15.32,4.34
2025/05/12,kyushu,6.15,6.15,0.84,2.61,7.62,0.01,15.32,0.01
2025/05/12,shikoku,8.04,8.04,6.73,7.15,7.62,6.57,15.32,3
2025/05/12,system,8.82,8.82,6.63,7.51,9.03,6.07,13.51,3
2025/05/12,tohoku,11.32,11.32,10.25,11.11,10.32,9.11,17,6.24
2025/05/12,tokyo,11.58,11.58,11.14,11.73,10.32,10.35,17,9.74
2025/05/13,chubu,7.5,7.5,3.23,4.46,9.57,2.57,14.28,0.01
2025/05/13,chugoku,6.6,6.6,2.13,3.69,8.03,1.16,14.28,0.01
2025/05/13,hokkaido,7.12,7.12,0.97,3.39,9.24,0.01,16.56,0.01
2025/05/13,hokuriku,6.6,6.6,2.13,3.69,8.03,1.16,14.28,0.01
2025/05/13,kansai,6.6,6.6,2.13,3.69,8.03,1.16,14.28,0.01
2025/05/13,kyushu,5.75,5.75,0.32,1.81,8.03,0.01,14.28,0.01
2025/05/13,shikoku,6.56,6.56,2.12,3.6,8.03,1.14,14.28,0.01
2025/05/13,system,6.88,6.88,0.75,2.79,9.37,0.11,14.51,0.01
2025/05/13,tohoku,7.4,7.4,0.97,3.4,9.97,0.01,16.56,0.01
2025/05/13,tokyo,9.24,9.24,4.73,6.76,10.38,3.46,16.56,0.1
2025/05/14,chubu,7.63,7.63,3.99,4.9,9.73,2.65,11.12,0.01
2025/05/14,chugoku,6.23,6.23,2.22,3.66,7.67,1.33,10.93,0.01
2025/05/14,hokkaido,9.25,9.25,4.75,6.89,9.68,3.52,20.14,0.02
2025/05/14,hokuriku,6.23,6.23,2.22,3.66,7.67,1.33,10.93,0.01
2025/05/14,kansai,6.23,6.23,2.22,3.66,7.67,1.33,10.93,0.01
2025/05/14,kyushu,5.47,5.47,0.4,1.85,7.67,0.01,10.93,0.01
2025/05/14,shikoku,6.23,6.23,2.22,3.66,7.67,1.33,10.93,0.01
2025/05/14,system,8.14,8.14,4.01,5.58,9.44,2.64,13.1,0.01
2025/05/14,tohoku,9.62,9.62,4.75,7.09,10.4,3.52,20.14,0.02
2025/05/14,tokyo,12.13,12.13,12.15,12.63,10.57,10.88,20.14,9.77
2025/05/15,chubu,8.44,8.44,6.48,7.04,9.43,5.62,12.07,2.81
2025/05/15,chugoku,7.6,7.6,6.16,6.81,7.42,5.52,12.07,2.81
2025/05/15,hokkaido,8.32,8.32,3.08,4.8,9.27,2.32,19.6,0.01
2025/05/15,hokuriku,7.6,7.6,6.16,6.81,7.42,5.52,12.07,2.81
2025/05/15,kansai,7.6,7.6,6.16,6.81,7.42,5.52,12.07,2.81
2025/05/15,kyushu,7.46,7.46,5.75,6.49,7.42,5.09,12.07,1
2025/05/15,shikoku,7.6,7.6,6.16,6.81,7.42,5.52,12.07,2.81
2025/05/15,system,9.03,9.03,6.67,7.55,9.41,6.27,13.92,3
2025/05/15,tohoku,9.13,9.13,3.28,5.21,10.85,2.44,19.6,0.01
2025/05/15,tokyo,12,12,11.14,11.39,11.06,11.53,19.6,9.72
2025/05/16,chubu,9.13,9.13,8.16,8.75,8.69,7.7,14.28,5.01
2025/05/16,chugoku,8.77,8.77,8.16,8.75,7.72,7.7,14.28,5.01
2025/05/16,hokkaido,9.42,9.42,5.81,6.86,9.99,5.31,18.4,0.02
2025/05/16,hokuriku,8.77,8.77,8.16,8.75,7.72,7.7,14.28,5.01
2025/05/16,kansai,8.77,8.77,8.16,8.75,7.72,7.7,14.28,5.01
2025/05/16,kyushu,8.68,8.68,7.86,8.54,7.72,7.27,14.28,5.01
2025/05/16,shikoku,8.64,8.64,7.73,8.45,7.72,7.16,14.28,5
2025/05/16,system,9.93,9.93,8.07,8.88,9.83,7.66,14.7,5.91
2025/05/16,tohoku,10.38,10.38,6.31,8.43,10.79,5.45,18.4,0.02
2025/05/16,tokyo,11.78,11.78,10.64,11.62,10.79,10.26,18.4,9.97
2025/05/17,chubu,8.65,8.65,8.47,8.66,7.92,8.34,11.71,5.67
2025/05/17,chugoku,8.65,8.65,8.47,8.66,7.92,8.34,11.71,5.67
2025/05/17,hokkaido,11.68,11.68,13.6,13.15,10.04,13.62,15.92,6.91
2025/05/17,hokuriku,8.65,8.65,8.47,8.66,7.92,8.34,11.71,5.67
2025/05/17,kansai,8.65,8.65,8.47,8.66,7.92,8.34,11.71,5.67
2025/05/17,kyushu,8.23,8.23,7.23,7.63,7.92,7.3,11.71,5.67
2025/05/17,shikoku,8.5,8.5,7.93,8.28,7.92,7.58,11.71,5.67
2025/05/17,system,10.28,10.28,9.96,10.16,9.99,9.9,12.07,8.51
2025/05/17,tohoku,12.84,12.84,14.93,14.47,11.1,14.83,15.92,9.54
2025/05/17,tokyo,12.87,12.87,14.93,14.47,11.17,14.83,15.92,10.66
2025/05/18,chubu,7.11,7.11,4.33,4.94,8.33,3.86,11,1
2025/05/18,chugoku,6.89,6.89,4.33,4.87,7.93,3.86,11,1
2025/05/18,hokkaido,6.32,6.32,1.25,2.52,9.16,0.76,17,0.01
2025/05/18,hokuriku,6.89,6.89,4.33,4.87,7.93,3.86,11,1
2025/05/18,kansai,6.89,6.89,4.33,4.87,7.93,3.86,11,1
2025/05/18,kyushu,6.89,6.89,4.33,4.87,7.93,3.86,11,1
2025/05/18,shikoku,6.62,6.62,3.41,4.23,7.93,3.02,11,0.01
2025/05/18,system,7.36,7.36,3.74,4.63,8.91,3.59,11.57,1
2025/05/18,tohoku,6.9,6.9,1.26,2.72,9.71,0.76,17,0.01
2025/05/18,tokyo,8.62,8.62,5.02,6.09,10,4.22,17,1
2025/05/19,chubu,8.44,8.44,6.17,7.01,8.47,5.36,13.74,1.66
2025/05/19,chugoku,8.06,8.06,6.16,6.99,7.49,5.35,13.74,1.66
2025/05/19,hokkaido,7.06,7.06,0.99,2.8,8.78,0.01,20.15,0.01
2025/05/19,hokuriku,8.07,8.07,6.17,7.01,7.49,5.36,13.74,1.66
2025/05/19,kansai,8.07,8.07,6.17,7.01,7.49,5.36,13.74,1.66
2025/05/19,kyushu,7.2,7.2,3.59,4.94,7.49,2.08,13.74,0.01
2025/05/19,shikoku,7.97,7.97,6.04,6.78,7.49,5.35,13.74,1.66
2025/05/19,system,8.88,8.88,6.5,7.57,8.84,5.71,14.7,1
2025/05/19,tohoku,8.72,8.72,2.08,4.94,10.53,0.74,20.15,0.01
2025/05/19,tokyo,12.82,12.82,13.22,13.7,11.06,12.38,20.15,10.74
2025/05/20,chubu,9.26,9.26,6.2,7.52,9.34,5.58,17.72,1
2025/05/20,chugoku,9.03,9.03,6.08,7.43,8.84,5.41,17.72,1
2025/05/20,hokkaido,10.26,10.26,6.97,7.83,9.59,6.25,24.43,1
2025/05/20,hokuriku,9.07,9.07,6.2,7.52,8.84,5.58,17.72,1
2025/05/20,kansai,9.07,9.07,6.2,7.52,8.84,5.58,17.72,1
2025/05/20,kyushu,8.07,8.07,3.55,5.12,8.84,2.08,17.72,0.01
2025/05/20,shikoku,8.98,8.98,6.08,7.31,8.84,5.41,17.72,1
2025/05/20,system,9.68,9.68,6.37,7.58,9.68,5.67,17.72,1
2025/05/20,tohoku,11.13,11.13,7.36,8.61,10.86,6.8,24.43,5.95
2025/05/20,tokyo,12.81,12.81,11.89,11.97,11.19,11.38,24.43,10.16
2025/05/21,chubu,11.24,11.24,10.67,11.81,9.47,9.98,18.01,6.82
2025/05/21,chugoku,11.12,11.12,10.67,11.81,9.16,9.98,18.01,6.82
2025/05/21,hokkaido,11.72,11.72,9.57,11.14,10.86,8.22,20.13,0.2
2025/05/21,hokuriku,11.12,11.12,10.67,11.81,9.16,9.98,18.01,6.82
2025/05/21,kansai,11.12,11.12,10.67,11.81,9.16,9.98,18.01,6.82
2025/05/21,kyushu,11.12,11.12,10.67,11.81,9.16,9.98,18.01,6.82
2025/05/21,shikoku,11.01,11.01,10.27,11.53,9.16,9.53,18.01,6.82
2025/05/21,system,11.89,11.89,10.88,11.93,10.54,9.96,18.44,7.61
2025/05/21,tohoku,12.13,12.13,10.11,11.67,11.37,8.81,20.13,6.08
2025/05/21,tokyo,13,13,12.26,13.18,11.57,11.45,20.13,10.25
2025/05/22,chubu,10.61,10.61,10.05,10.73,9.46,9.79,16.85,7.02
2025/05/22,chugoku,10.21,10.21,10.05,10.73,8.38,9.79,16.85,7.02
2025/05/22,hokkaido,9.51,9.51,7.67,7.74,10.35,7.55,16.85,6.82
2025/05/22,hokuriku,10.21,10.21,10.05,10.73,8.38,9.79,16.85,7.02
2025/05/22,kansai,10.21,10.21,10.05,10.73,8.38,9.79,16.85,7.02
2025/05/22,kyushu,8.4,8.4,5.38,6.39,8.38,4.61,16.85,0.01
2025/05/22,shikoku,9.51,9.51,7.66,9.06,8.38,7.1,16.85,3
2025/05/22,system,11.24,11.24,10.44,10.95,10.65,10.25,16.95,7.94
2025/05/22,tohoku,13.03,13.03,13.43,13.79,11.95,13.35,16.85,10.67
2025/05/22,tokyo,13.03,13.03,13.43,13.79,11.95,13.35,16.85,10.67
2025/05/23,chubu,7.34,7.34,4.1,5.11,9.21,3.52,11.14,0.01
2025/05/23,chugoku,5.83,5.83,3.53,4.41,6.39,3.32,8.82,0.01
2025/05/23,hokkaido,9.31,9.31,4.91,6.46,10.33,3.54,18,0.01
2025/05/23,hokuriku,5.83,5.83,3.53,4.41,6.39,3.32,8.82,0.01
2025/05/23,kansai,5.83,5.83,3.53,4.41,6.39,3.32,8.82,0.01
2025/05/23,kyushu,5.46,5.46,2.23,3.5,6.39,1.5,8.82,0.01
2025/05/23,shikoku,5.77,5.77,3.31,4.25,6.39,3.01,8.82,0.01
2025/05/23,system,8.3,8.3,5,6.3,9.35,4.07,11.61,0.01
2025/05/23,tohoku,9.6,9.6,4.77,6.71,10.83,3.34,18,0.01
2025/05/23,tokyo,11.64,11.64,10.2,10.84,11.16,9.79,18,8
2025/05/24,chubu,8.69,8.69,9.43,9.39,8.22,9.41,10.39,2.81
2025/05/24,chugoku,8.22,8.22,9.43,9.39,6.98,9.41,10.39,1
2025/05/24,hokkaido,10.42,10.42,8.47,8.92,10.56,8.44,16.56,6.97
2025/05/24,hokuriku,8.22,8.22,9.43,9.39,6.98,9.41,10.39,1
2025/05/24,kansai,8.22,8.22,9.43,9.39,6.98,9.41,10.39,1
2025/05/24,kyushu,8.22,8.22,9.43,9.39,6.98,9.41,10.39,1
2025/05/24,shikoku,7.69,7.69,7.83,8.12,6.98,7.84,10.39,1
2025/05/24,system,9.59,9.59,10.25,10.17,8.87,10.21,11.4,6.52
2025/05/24,tohoku,11.2,11.2,9.85,10.42,10.61,9.01,16.56,6.97
2025/05/24,tokyo,11.89,11.89,11.93,11.87,10.85,11.81,16.56,7.02
2025/05/25,chubu,5.25,5.25,1.76,2.4,7.27,1.68,10,0.01
2025/05/25,chugoku,4.39,4.39,1.46,1.68,6.44,1.68,7.58,0.01
2025/05/25,hokkaido,11.06,11.06,10,10.63,10.51,9.79,15.47,9
2025/05/25,hokuriku,4.39,4.39,1.46,1.68,6.44,1.68,7.58,0.01
2025/05/25,kansai,4.39,4.39,1.46,1.68,6.44,1.68,7.58,0.01
2025/05/25,kyushu,3.96,3.96,0.01,0.66,6.44,0.01,7.58,0.01
2025/05/25,shikoku,3.96,3.96,0.01,0.66,6.44,0.01,7.58,0.01
2025/05/25,system,7.41,7.41,4.24,5.36,8.29,3.64,11.07,0.76
2025/05/25,tohoku,11.28,11.28,10.26,10.88,10.84,9.86,15.47,9
2025/05/25,tokyo,11.38,11.38,10.26,10.88,11.09,9.86,15.47,9
2025/05/26,chubu,7.77,7.77,4.08,5.37,9.2,3.9,12.32,1.24
2025/05/26,chugoku,5.92,5.92,1.85,3.46,6.55,1.23,12.32,0.01
2025/05/26,hokkaido,8.66,8.66,6.45,7.05,9.4,5.94,14.84,0.01
2025/05/26,hokuriku,5.92,5.92,1.85,3.46,6.55,1.23,12.32,0.01
2025/05/26,kansai,5.92,5.92,1.85,3.46,6.55,1.23,12.32,0.01
2025/05/26,kyushu,5.71,5.71,1.14,2.96,6.55,0.23,12.32,0.01
2025/05/26,shikoku,5.92,5.92,1.85,3.46,6.55,1.23,12.32,0.01
2025/05/26,system,8.13,8.13,5.14,6.32,8.7,4.37,12.75,1
2025/05/26,tohoku,8.72,8.72,4.03,5.82,10.33,2.57,15.15,0.01
2025/05/26,tokyo,11.69,11.69,11.81,11.7,11.27,11.62,15.23,10.5
2025/05/27,chubu,8.04,8.04,6.65,6.68,8.75,7.03,12.05,2.83
2025/05/27,chugoku,5.25,5.25,0.22,1.78,7.43,0.01,11.37,0.01
2025/05/27,hokkaido,6.44,6.44,2.15,3.09,8.81,1.71,13,0.01
2025/05/27,hokuriku,5.46,5.46,0.94,2.28,7.43,0.91,11.37,0.01
2025/05/27,kansai,5.46,5.46,0.94,2.28,7.43,0.91,11.37,0.01
2025/05/27,kyushu,5.25,5.25,0.22,1.78,7.43,0.01,11.37,0.01
2025/05/27,shikoku,5.21,5.21,0.22,1.69,7.43,0.01,11.37,0.01
2025/05/27,system,8.8,8.8,5.63,6.73,10.05,4.92,12.55,1
2025/05/27,tohoku,10.7,10.7,7.44,8.75,11.54,6.6,15.37,1
2025/05/27,tokyo,12.47,12.47,12.23,12.23,11.79,11.95,15.37,11.08
2025/05/28,chubu,7.6,7.6,3.57,4.7,10.04,2.67,12.75,0.01
2025/05/28,chugoku,6.28,6.28,3.21,4.24,7.31,2.33,10.68,0.01
2025/05/28,hokkaido,7.56,7.56,2.95,4.5,9.09,1.69,14.37,0.01
2025/05/28,hokuriku,6.28,6.28,3.21,4.24,7.31,2.33,10.68,0.01
2025/05/28,kansai,6.28,6.28,3.21,4.24,7.31,2.33,10.68,0.01
2025/05/28,kyushu,6,6,2.24,3.57,7.31,0.97,10.68,0.01
2025/05/28,shikoku,6.28,6.28,3.21,4.24,7.31,2.33,10.68,0.01
2025/05/28,system,8.33,8.33,4.3,5.8,9.82,3.12,12.33,0.1
2025/05/28,tohoku,10.13,10.13,5.58,7.52,11.26,3.66,15.27,0.01
2025/05/28,tokyo,11.43,11.43,9.93,10.56,11.28,9.22,15.27,5
2025/05/29,chubu,9.14,9.14,8.94,9.45,8.2,8.69,12.75,6
2025/05/29,chugoku,8.9,8.9,8.94,9.45,7.58,8.69,12.75,5.82
2025/05/29,hokkaido,6.79,6.79,2.89,4.1,8.48,1.73,13.08,0.01
2025/05/29,hokuriku,8.9,8.9,8.94,9.45,7.58,8.69,12.75,5.82
2025/05/29,kansai,8.9,8.9,8.94,9.45,7.58,8.69,12.75,5.82
2025/05/29,kyushu,8.9,8.9,8.94,9.45,7.58,8.69,12.75,5.82
2025/05/29,shikoku,8.83,8.83,8.77,9.34,7.53,8.45,12.75,5.82
2025/05/29,system,10.19,10.19,9.24,10.05,9.88,8.89,15.15,7.23
2025/05/29,tohoku,9.89,9.89,4.82,7.57,11.12,3.43,18.01,0.01
2025/05/29,tokyo,12.26,12.26,11.58,12.64,11.32,11.04,18.01,10.42
2025/05/30,chubu,8.91,8.91,9.8,9.74,7.6,9.83,11.9,5.82
2025/05/30,chugoku,8.73,8.73,9.8,9.72,7.2,9.83,11.9,5.82
2025/05/30,hokkaido,7.52,7.52,5.42,6.41,7.91,4.85,14.8,1
2025/05/30,hokuriku,8.73,8.73,9.8,9.72,7.2,9.83,11.9,5.82
2025/05/30,kansai,8.73,8.73,9.8,9.72,7.2,9.83,11.9,5.82
2025/05/30,kyushu,8.05,8.05,7.53,8.08,7.2,7.49,11.9,5.82
2025/05/30,shikoku,8.47,8.47,8.91,9.09,7.2,8.58,11.9,5.82
2025/05/30,system,10.31,10.31,11.09,11.15,8.98,11.08,12.15,6.94
2025/05/30,tohoku,11.85,11.85,12,11.98,11.06,11.93,15.35,10.33
2025/05/30,tokyo,12.65,12.65,14.46,13.74,11.12,14.78,15.43,10.65
2025/05/31,chubu,6.44,6.44,2.67,3.42,8.91,2.63,10.72,0.02
2025/05/31,chugoku,5.15,5.15,0.57,1.95,7.54,0.01,8.74,0.01
2025/05/31,hokkaido,7.54,7.54,6.47,6.34,8.3,6.55,9.7,3
2025/05/31,hokuriku,5.46,5.46,1.64,2.7,7.54,1.49,8.74,0.01
2025/05/31,kansai,5.46,5.46,1.64,2.7,7.54,1.49,8.74,0.01
2025/05/31,kyushu,4.72,4.72,0.01,1.08,7.54,0.01,8.74,0.01
2025/05/31,shikoku,4.78,4.78,0.01,1.23,7.54,0.01,8.25,0.01
2025/05/31,system,7.14,7.14,3,4.23,9.19,2.51,10.33,1
2025/05/31,tohoku,11.25,11.25,11.44,11.46,10.94,11.55,11.83,10
2025/05/31,tokyo,11.4,11.4,11.51,11.5,11.2,11.55,11.83,10.89
2025/06/01,chubu,4.99,4.99,0.01,1.14,7.6,0.01,11.38,0.01
2025/06/01,chugoku,4.78,4.78,0.01,1.14,7.05,0.01,11.38,0.01
2025/06/01,hokkaido,7.96,7.96,6.15,6.49,8.36,6.24,12.5,3
2025/06/01,hokuriku,4.78,4.78,0.01,1.14,7.05,0.01,11.38,0.01
2025/06/01,kansai,4.78,4.78,0.01,1.14,7.05,0.01,11.38,0.01
2025/06/01,kyushu,4.72,4.72,0.01,0.99,7.05,0.01,11.38,0.01
2025/06/01,shikoku,4.59,4.59,0.01,1.14,7.05,0.01,11,0.01
2025/06/01,system,5.92,5.92,0.23,1.69,8.52,0.01,11.65,0.01
2025/06/01,tohoku,10.06,10.06,7.94,8.55,10.69,8.04,15.57,6.36
2025/06/01,tokyo,10.47,10.47,8.48,9.07,11.09,8.28,15.57,6.36
2025/06/02,chubu,9.37,9.37,9.43,9.76,7.98,9.35,13.31,6.74
2025/06/02,chugoku,9.37,9.37,9.43,9.76,7.98,9.35,13.31,6.74
2025/06/02,hokkaido,7.24,7.24,2.04,3.55,9.59,1.52,15.76,0.01
2025/06/02,hokuriku,9.37,9.37,9.43,9.76,7.98,9.35,13.31,6.74
2025/06/02,kansai,9.37,9.37,9.43,9.76,7.98,9.35,13.31,6.74
2025/06/02,kyushu,9.37,9.37,9.43,9.76,7.98,9.35,13.31,6.74
2025/06/02,shikoku,9.27,9.27,9.09,9.52,7.98,9.29,13.31,6.74
2025/06/02,system,9.42,9.42,8.4,8.96,8.87,8.39,13.42,5.82
2025/06/02,tohoku,7.84,7.84,2.04,3.66,10.78,1.52,15.76,0.01
2025/06/02,tokyo,10.86,10.86,9.69,9.94,10.94,9.63,15.76,7.04
2025/06/03,chubu,13.34,13.34,17.48,17.09,9.24,17.8,22.88,7
2025/06/03,chugoku,10.91,10.91,10.16,11.27,9.22,9.85,17.42,7
2025/06/03,hokkaido,8.57,8.57,6.92,7.27,9.7,6.78,11.49,5
2025/06/03,hokuriku,13.33,13.33,17.48,17.09,9.22,17.8,22.88,7
2025/06/03,kansai,13.33,13.33,17.48,17.09,9.22,17.8,22.88,7
2025/06/03,kyushu,10.65,10.65,9.27,10.64,9.22,8.61,17.42,7
2025/06/03,shikoku,10.91,10.91,10.16,11.27,9.22,9.85,17.42,7
2025/06/03,system,12.98,12.98,15.01,14.97,10.63,14.75,17.42,9
2025/06/03,tohoku,13.2,13.2,15.37,15.32,11.21,15.12,22.88,6.97
2025/06/03,tokyo,14.32,14.32,18.01,17.5,11.33,18.02,22.88,11.01
2025/06/04,chubu,9.26,9.26,7.61,8.01,10.12,7.15,13.16,2.15
2025/06/04,chugoku,6.23,6.23,0.01,1.74,9.02,0.01,13.16,0.01
2025/06/04,hokkaido,8.54,8.54,7.13,7.72,8.52,6.99,13.16,6.86
2025/06/04,hokuriku,8.85,8.85,7.61,8.01,9.02,7.15,13.16,2.15
2025/06/04,kansai,8.85,8.85,7.61,8.01,9.02,7.15,13.16,2.15
2025/06/04,kyushu,6.1,6.1,0.01,1.54,9.02,0.01,13.16,0.01
2025/06/04,shikoku,6.11,6.11,0.01,1.46,9.02,0.01,13.16,0.01
